DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
2417756.34,183.82,4.03,181.72,63.89,259.2,0,735.08,291.02,731.9,291.02,
2417746.30,190.22,8.24,190.48,132.47,242.75,0,0,0,0,0,
2417736.28,11.04,0.98,10.32,13.3,241.93,0,0,0,0,0,
2417726.26,39.49,2.8,38.77,37.16,259.2,0,0,0,0,0,
2417716.23,65.72,6.68,58.25,98.93,241.93,0,0,0,0,0,
2417706.21,8.48,45.71,7.32,730.41,256.23,0,0,0,0,0,
2417696.19,48.03,0.98,44.43,13.53,245.41,0,0,0,0,0,
2417686.17,105.53,9.78,104.06,152.46,241.93,0,0,0,0,0,
2417676.14,310.54,17.34,316.04,282.72,259.2,0,0,0,0,0,
2417666.12,160.17,1.55,160.18,25.63,241.93,0,1407.69,119.71,1392.53,119.71,
2417656.07,308.21,11.81,303.49,186.33,252.39,0,249.83,170.6,251.86,170.6,
2417646.05,10.71,0.69,8.77,11.24,249.2,0,0,0,0,0,
2417636.03,26.18,1.43,21.35,19.09,241.93,0,0,0,0,0,
2417625.98,60.29,4.8,55.2,62.78,259.23,0,0,0,0,0,
2417615.96,33.62,21.89,30.45,346.57,241.93,0,0,0,0,0,
2417605.95,34.76,28.06,32.48,447.6,249.24,0,0,0,0,0,
2417595.93,58.91,2.5,56.66,37.41,252.29,0,0,0,0,0,
2417585.90,158.87,13.82,158.44,217.71,241.93,0,0,0,0,0,
2417575.84,310.22,12.99,311.63,214.09,259.2,0,807.48,0,802.48,0,
2417565.82,135.87,2.07,133.95,33.37,241.93,0,864.1,291.02,852.79,291.02,
2417555.75,265.12,10.36,261.54,165.33,244.25,0,0,0,0,0,
2417545.73,13.71,1.09,13.69,16.96,257.31,0,0,0,0,0,
2417535.71,65.88,5.04,56.86,66.51,241.93,0,0,0,0,0,
2417525.69,39.86,22.63,33.16,355.38,259.2,0,0,0,0,0,
2417515.67,36.11,27.77,33.01,441.73,241.93,0,0,0,0,0,
2417505.65,54.38,2.5,53.61,37.88,241.93,0,0,0,0,0,
2417495.62,162.1,13.9,162.8,218.79,259.2,0,0,0,0,0,
2417485.56,307.41,12.79,312.71,211.4,241.93,0,817.44,0,818.84,0,
2417475.53,151.21,2.76,144.76,39.9,259.2,0,853.82,291.02,836.75,291.02,
2417465.47,235.99,9.49,232.76,149.92,241.93,0,0,0,0,0,
2417455.45,12.48,0.9,8.44,12.08,241.93,0,0,0,0,0,
2417445.43,42.69,2.84,41.72,39.83,259.2,0,0,0,0,0,
2417435.41,66.69,3.67,61.1,50.38,241.93,0,0,0,0,0,
2417425.39,8.77,35.76,5.28,571.41,259.2,0,0,0,0,0,
2417415.37,44.63,13.68,40.55,216.84,241.93,0,0,0,0,0,
2417405.34,91.04,5.07,86.75,76.61,241.93,0,0,0,0,0,
2417395.31,270.06,15.26,274.34,240.4,259.2,0,0,0,0,0,
2417385.28,210.52,8.09,209.43,136.73,241.93,0,1274.16,60.21,1269.82,60.21,
2417375.23,327.74,12.16,329.04,193.44,259.2,0,388.02,230.81,378.64,230.81,
2417365.21,10.36,0.66,10.66,10.8,241.93,0,0,0,0,0,
2417355.19,19.8,1.21,16.98,18.02,241.93,0,0,0,0,0,
2417345.16,60.84,4.83,52.1,62.96,259.2,0,0,0,0,0,
2417335.15,38.88,16.92,33.71,265.79,241.93,0,0,0,0,0,
2417325.13,30.16,33.2,26.41,529.08,259.2,0,0,0,0,0,
2417315.11,48.88,2.04,48.82,30.79,241.93,0,0,0,0,0,
2417305.08,144.18,13.74,145.17,215.55,241.93,0,0,0,0,0,
2417295.03,320.05,13.44,321.78,221.51,259.21,0,586.95,0,582.07,0,
2417285.01,134.38,1.11,129.29,17.03,241.93,0,1079.46,291.02,1068.89,291.02,
2417274.95,279.72,11.22,274.46,176.71,259.2,0,0,0,0,0,
2417264.93,19.12,1.29,17.56,19.49,241.93,0,0,0,0,0,
2417254.90,60.82,4.86,55.8,66.22,241.93,0,0,0,0,0,
2417244.88,41.92,17.92,38.04,281.17,259.2,0,0,0,0,0,
2417234.86,31.06,32.51,27.72,517.15,241.93,0,0,0,0,0,
2417224.84,49.7,2.13,47.78,31.83,259.2,0,0,0,0,0,
2417214.81,150.31,13.71,147.19,215.69,241.94,0,0,0,0,0,
2417204.76,317.89,13.41,320.49,221.94,241.93,0,638.96,0,633.49,0,
2417194.73,130.28,1.23,128.14,18.23,259.2,0,1020.61,291.02,1011.94,291.02,
2417184.65,263.49,10.72,264.74,173.76,241.93,0,0,0,0,0,
2417174.63,18.64,1.08,17.63,16.83,259.2,0,0,0,0,0,
2417164.61,36.35,1.79,31.42,20.38,241.93,0,0,0,0,0,
2417154.59,63.97,4.63,54.92,61.81,241.93,0,0,0,0,0,
2417144.57,16.12,32.01,12.42,510.65,259.23,0,0,0,0,0,
2417134.55,42.44,17.61,42.56,279.99,241.93,0,0,0,0,0,
2417124.53,66.79,3.78,66.52,56.99,259.2,0,0,0,0,0,
2417114.51,229.74,15.44,232.93,242.7,241.93,0,0,0,0,0,
2417104.44,261.85,9.95,260.36,167.24,241.95,0,1155.4,20.07,1152.65,20.07,
2417094.40,302.45,10.89,295.4,172.39,259.2,0,513.02,270.95,502.07,270.95,
2417084.37,49.22,1.64,47.15,25.51,241.93,0,0,0,0,0,
2417074.35,18.18,1.14,18.53,18.64,259.2,0,0,0,0,0,
2417064.33,45.37,4.46,41.44,60.07,241.93,0,0,0,0,0,
2417054.31,50.51,12.4,46.64,191.82,241.93,0,0,0,0,0,
2417044.29,31.25,38.03,27.6,606.66,259.23,0,0,0,0,0,
2417034.27,41.27,1.56,41.31,23.99,241.93,0,0,0,0,0,
2417024.25,140.67,13.8,136.67,216.35,259.2,0,0,0,0,0,
2417014.20,313.58,14.04,317.27,230.74,241.93,0,195.08,0,194.7,0,
2417004.18,139.44,0.07,139.84,1.18,241.93,0,1457.93,291.02,1446.89,291.02,
2416994.15,295.76,12.19,294.46,193.13,259.23,0,8.14,0,7.41,0,
2416984.12,25.36,1.38,20.79,19.99,241.93,0,0,0,0,0,
2416974.10,46.51,4.47,43.12,63.2,259.2,0,0,0,0,0,
2416964.08,55.76,13.42,49.3,209.7,241.93,0,0,0,0,0,
2416954.06,29.14,37.27,27.43,594.89,241.93,0,0,0,0,0,
2416944.04,41.29,1.63,40.57,24.79,259.2,0,0,0,0,0,
2416934.01,134.83,13.75,134.12,216.23,241.93,0,0,0,0,0,
2416923.96,313.27,13.82,316.8,227.56,259.2,0,244.99,0,246.64,0,
2416913.95,139.52,0.19,137.49,2.36,241.93,0,1414.8,291.02,1406.58,291.02,
2416903.90,295.42,12.02,285.48,187.51,241.93,0,1.82,0,1.72,0,
2416893.88,18.52,0.99,17.78,16.15,259.2,0,0,0,0,0,
2416883.86,38.1,1.73,37.38,23.02,241.93,0,0,0,0,0,
2416873.75,55.22,4.52,50.57,59.73,259.2,0,0,0,0,0,
2416863.73,30.34,29.47,24.4,468.33,241.95,0,0,0,0,0,
2416853.71,61.93,20.62,56.57,327.19,241.93,0,0,0,0,0,
2416843.69,60.09,3.27,57.54,49.71,259.2,0,0,0,0,0,
2416833.66,187.89,14.28,189.66,226.02,241.93,0,0,0,0,0,
2416823.60,299.26,11.6,305.9,192.89,259.2,0,1030.74,0,1026.4,0,
2416813.57,239.75,5.59,238.05,87.62,241.93,0,641.97,291.02,627.73,291.02,
2416803.50,130.42,6.93,128.99,112.17,241.93,0,0,0,0,0,
2416793.48,26.51,1.33,24.46,20.38,259.2,0,0,0,0,0,
2416783.46,42.37,4.3,38.78,60.4,241.93,0,0,0,0,0,
2416773.44,53.94,8.14,47.6,123.18,259.2,0,0,0,0,0,
2416763.42,24.7,42.36,26.12,676.36,241.93,0,0,0,0,0,
2416753.40,33.64,1.06,34.24,15.49,241.93,0,0,0,0,0,
2416743.38,110.31,12.38,105.85,192.97,259.2,0,0,0,0,0,
2416733.34,320.44,14.8,325.86,243.41,241.93,0,0,0,0,0,
2416723.32,155.31,0.62,152.61,9.41,259.2,0,1555,200.7,1540.85,200.7,
2416713.28,308.18,12.13,302.64,191.79,241.93,0,116.28,90.32,114.72,90.32,
2416703.26,19.6,1.3,17.78,17.75,241.93,0,0,0,0,0,
2416693.24,42.6,4.38,39.96,60.59,259.22,0,0,0,0,0,
2416683.22,60.72,9.09,56.31,140.17,241.93,0,0,0,0,0,
2416673.20,29.58,41.78,28.8,667.33,259.22,0,0,0,0,0,
2416663.18,38.68,1.26,36.99,18.71,241.93,0,0,0,0,0,
2416653.16,126.26,13.71,125.37,214.68,241.93,0,0,0,0,0,
2416643.05,322.81,14.32,328.69,235.15,259.2,0,0,0,0,0,
2416633.03,148.31,0.41,149.85,6.34,241.93,0,1589.11,200.7,1568.7,200.7,
2416622.97,299.17,11.9,298.22,190.4,258.66,0,68.97,84.58,67.83,84.58,
2416612.95,19.11,1,17.39,15.52,242.95,0,0,0,0,0,
2416602.93,18.5,1.1,16.87,17.32,241.93,0,0,0,0,0,
2416592.91,62.06,4.89,53.25,63.03,259.2,0,0,0,0,0,
2416582.89,31.44,25.07,28.84,398.44,241.93,0,0,0,0,0,
2416572.87,42.94,24.95,42.63,396.43,256.05,0,0,0,0,0,
2416562.85,51.09,2.78,50.65,42.08,245.54,0,0,0,0,0,
2416552.81,172.74,13.98,170.46,220.27,241.93,0,0,0,0,0,
2416542.75,301.8,12.2,305.42,202.2,259.23,0,906.36,0,900.95,0,
2416532.72,182.64,3.33,177.59,50.85,241.93,0,763.88,291.02,755.66,291.02,
2416522.68,203.74,9.42,202.55,148.75,251.14,0,0,0,0,0,
2416512.66,20.39,1.05,22.41,17.01,250.48,0,0,0,0,0,
2416502.64,40.88,3.02,39.06,39.06,241.93,0,0,0,0,0,
2416492.62,64.53,4.64,54.5,66.45,259.2,0,0,0,0,0,
2416482.60,8.46,43.14,7.41,689.54,241.93,0,0,0,0,0,
2416472.57,46.27,4.24,42.22,65.55,248.4,0,0,0,0,0,
2416462.55,107.36,8.24,103.15,127.69,253.29,0,0,0,0,0,
2416452.52,269.04,15.99,274.54,253.56,241.93,0,0,0,0,0,
2416442.49,198.32,4.28,197.37,76.17,259.2,0,1350.62,100.35,1341.52,100.35,
2416432.44,323.09,12.06,318.64,195.15,241.93,0,312.99,190.67,312.99,190.67,
2416422.43,10.74,0.88,8.04,12.94,244.56,0,0,0,0,0,
2416412.40,42.95,3.83,36.96,49.07,257.18,0,0,0,0,0,
2416402.38,69.49,5.52,61.25,78.13,241.95,0,0,0,0,0,
2416392.37,7.2,46.21,8.39,739.02,259.2,0,0,0,0,0,
2416382.35,46.47,0.9,45.3,12.14,241.93,0,0,0,0,0,
2416372.32,105.78,8.99,101.49,139.51,241.93,0,0,0,0,0,
2416362.29,308.75,17.86,311.77,289.94,259.2,0,0,0,0,0,
2416352.26,162.83,1.57,160.93,25.73,241.93,0,1379.16,108.88,1363.77,108.88,
2416342.21,318.8,12.04,312.59,188.57,259.2,0,283.85,177.77,278.5,177.77,
2416332.19,9.55,0.69,10.64,11.06,241.93,0,0,0,0,0,
2416322.17,17.9,1.14,19.52,19.97,241.93,0,0,0,0,0,
2416312.14,64.62,4.98,56.2,64.76,259.2,0,0,0,0,0,
2416302.13,34.92,20.85,29.68,328.51,241.95,0,0,0,0,0,
2416292.11,31.37,29.16,26.79,464.42,259.2,0,0,0,0,0,
2416282.09,58.31,2.4,58.36,36.3,241.93,0,0,0,0,0,
2416272.06,154.8,13.78,155.22,217.01,241.93,0,0,0,0,0,
2416261.96,312.03,13.04,315.66,214.59,259.2,0,788.83,0,784.44,0,
2416251.93,134.76,1.96,129.81,30.08,241.95,0,876.6,291.02,866.53,291.02,
2416241.87,269.02,10.56,267.06,168.2,259.2,0,0,0,0,0,
2416231.80,15.82,1.18,13.69,16.95,241.93,0,0,0,0,0,
2416221.77,62.32,4.94,57.32,66.85,241.93,0,0,0,0,0,
2416211.75,38.2,22.12,35.82,351.19,259.2,0,0,0,0,0,
2416201.73,30.77,28.14,29.71,447.8,241.93,0,0,0,0,0,
2416191.72,56.08,2.5,54.56,37.32,259.2,0,0,0,0,0,
2416181.69,164.25,13.93,162.12,219,241.95,0,0,0,0,0,
2416171.63,308.6,12.84,311.21,212.38,241.93,0,808.14,0,810.73,0,
2416161.61,144.15,2.5,138.33,36.8,259.2,0,854.89,291.02,848.32,291.02,
2416151.54,243.54,9.77,244,153.96,241.93,0,0,0,0,0,
2416141.53,10.38,0.87,9.85,14.19,259.2,0,0,0,0,0,
2416131.50,41.04,2.83,36.9,37.2,241.93,0,0,0,0,0,
2416121.48,73.91,3.81,63.95,49.38,241.93,0,0,0,0,0,
2416111.46,9.03,35.23,5.76,562.58,259.2,0,0,0,0,0,
2416101.44,40.96,14.2,40.09,226.01,241.95,0,0,0,0,0,
2416091.42,81.21,4.44,80.28,66.95,259.2,0,0,0,0,0,
2416081.39,272.51,15.82,280.62,250.38,241.93,0,0,0,0,0,
2416071.35,215.04,9,212.98,150.54,241.93,0,1276.63,60.21,1267.35,60.21,
2416061.32,330.43,11.9,325.11,191.89,259.2,0,397.3,230.81,385.56,230.81,
2416051.30,12.49,0.71,8.83,9.7,241.93,0,0,0,0,0,
2416041.28,19.2,1.19,17.9,19.16,259.2,0,0,0,0,0,
2416031.25,58.32,4.79,55.47,65.13,241.93,0,0,0,0,0,
2416021.23,39.38,16.15,34.87,253.32,241.93,0,0,0,0,0,
2416011.21,29.42,33.98,27.75,541.74,259.2,0,0,0,0,0,
2416001.19,47.13,1.96,45.82,29.68,241.93,0,0,0,0,0,
2415991.17,147.95,13.78,144.51,215.67,259.2,0,0,0,0,0,
2415981.11,314.58,13.48,319.21,223.5,241.93,0,552.1,0,549.98,0,
2415971.09,137.23,1.17,133.72,17.41,241.93,0,1115.72,291.02,1099.94,291.02,
2415961.01,270.63,10.92,270.38,173.97,259.2,0,0,0,0,0,
2415950.99,21.95,1.34,17.03,18.31,241.95,0,0,0,0,0,
2415940.96,62.3,4.9,54.16,66.06,259.2,0,0,0,0,0,
2415930.94,43.7,17.62,39.44,275.98,241.93,0,0,0,0,0,
2415920.92,29.97,32.82,26.6,523.42,241.93,0,0,0,0,0,
2415910.90,47.91,2.03,49.09,31.17,259.2,0,0,0,0,0,
2415900.88,146.33,13.72,147.52,215.63,241.93,0,0,0,0,0,
2415890.82,317.61,13.47,322.53,221.39,259.2,0,607.34,0,601.57,0,
2415880.79,130.67,1.17,126.82,17.88,241.95,0,1052.06,291.02,1045.55,291.02,
2415870.72,266.43,10.92,265.13,172.06,241.93,0,0,0,0,0,
2415860.70,18.45,0.99,17,17.51,259.2,0,0,0,0,0,
2415850.68,34.96,1.73,34.19,23.12,241.93,0,0,0,0,0,
2415840.66,62.44,4.52,55.49,60.06,259.21,0,0,0,0,0,
2415830.64,16.76,31.93,15.62,509.15,241.93,0,0,0,0,0,
2415820.62,43.04,17.73,40.12,281.61,241.95,0,0,0,0,0,
2415810.60,68.55,3.78,66.15,56.67,259.2,0,0,0,0,0,
2415800.58,227.26,15.29,230.86,241.86,241.93,0,0,0,0,0,
2415790.48,260.49,9.95,261.69,167.6,259.2,0,1158.66,20.07,1146.55,20.07,
2415780.45,300.38,10.96,298.21,173.73,241.93,0,508.83,270.95,506.25,270.95,
2415770.42,50.91,1.84,48.21,24.77,241.93,0,0,0,0,0,
2415760.40,20.51,1.25,17,18.38,259.2,0,0,0,0,0,
2415750.38,46.98,4.44,41.08,60.9,241.93,0,0,0,0,0,
2415740.35,52.44,12.49,44.68,193.44,259.2,0,0,0,0,0,
2415730.34,30.51,37.98,28.38,605.67,241.93,0,0,0,0,0,
2415720.32,38.29,1.5,39.78,22.24,241.95,0,0,0,0,0,
2415710.29,130.85,13.78,131.03,216.61,259.2,0,0,0,0,0,
2415700.24,313.99,14.05,315.74,230.83,241.93,0,184.8,0,186.48,0,
2415690.21,140.56,0.07,139.09,0.89,259.2,0,1459.18,291.02,1453.43,291.02,
2415680.17,299.8,12.04,294.12,194.04,241.93,0,7.6,0,7.16,0,
2415670.15,18.73,1.24,18.27,18.83,241.93,0,0,0,0,0,
2415660.13,49.91,4.75,41.77,60.83,259.2,0,0,0,0,0,
2415650.10,56.83,13.41,49.52,205.24,241.93,0,0,0,0,0,
2415640.08,30.25,37.47,27.17,597.07,259.2,0,0,0,0,0,
2415630.07,42.53,1.59,41.33,23.89,241.93,0,0,0,0,0,
2415620.04,133.01,13.78,130.84,216.13,241.93,0,0,0,0,0,
2415609.96,311.03,13.75,316.03,228.53,259.2,0,239.88,0,238.29,0,
2415599.94,139.23,0.24,138.98,2.89,241.93,0,1424.44,291.02,1409.32,291.02,
2415589.90,285.84,11.73,283.72,184.4,259.2,0,3.15,0,3.29,0,
2415579.88,23.96,1.17,22.61,17.19,241.93,0,0,0,0,0,
2415569.86,31.84,1.48,30.65,22.86,241.93,0,0,0,0,0,
2415559.84,57.83,4.5,48.43,61.16,259.2,0,0,0,0,0,
2415549.82,24.8,28.86,22.01,458.15,241.95,0,0,0,0,0,
2415539.80,43.57,21.11,42.81,336.13,259.2,0,0,0,0,0,
2415529.76,60.56,3.31,60.26,49.99,241.93,0,0,0,0,0,
2415519.73,187.3,14.26,186.19,223.96,241.93,0,0,0,0,0,
2415509.66,296.3,11.65,298.36,193.85,259.23,0,1019.15,0,1011.75,0,
2415499.62,234.85,5.61,230.66,86.81,241.93,0,644.48,291.02,634.74,291.02,
2415489.56,127.86,6.97,127.39,113.09,256.68,0,0,0,0,0,
2415479.54,21.35,1.3,17.23,18.22,244.95,0,0,0,0,0,
2415469.52,41,4.31,37.32,58.36,241.93,0,0,0,0,0,
2415459.50,54.68,8.47,48.71,130.27,259.2,0,0,0,0,0,
2415449.48,28.7,42.08,26.84,671.45,241.93,0,0,0,0,0,
2415439.46,38.6,1.09,38.16,16.41,254.16,0,0,0,0,0,
2415429.44,110.18,11.73,105.56,183.18,247.61,0,0,0,0,0,
2415419.40,316.73,15.82,325.86,261.09,241.93,0,0,0,0,0,
2415409.38,154.09,0.75,154.71,11.96,259.2,0,1546.03,200.35,1537.06,200.32,
2415399.34,308.35,12.06,303.06,190.04,241.93,0,115,90.32,115.99,90.32,
2415389.32,18.18,1.26,16.72,19.01,250.52,0,0,0,0,0,
2415379.30,44.58,4.41,39.72,61.31,251.19,0,0,0,0,0,
2415369.27,61.26,8.62,53.37,128.89,241.93,0,0,0,0,0,
2415359.26,25.15,42.35,25.44,675.73,259.2,0,0,0,0,0,
2415349.24,35.85,1.09,35.48,16.23,241.93,0,0,0,0,0,
2415339.21,108.55,13.63,105.48,213.35,247.78,0,0,0,0,0,
2415329.18,322.85,14.18,328.51,232.44,254.14,0,0,0,0,0,
2415319.16,154.51,0.6,152.2,9.15,241.93,0,1556.97,200.7,1538.88,200.7,
2415309.12,299.77,11.8,295.45,190.3,259.2,0,111.96,90.32,114.21,90.32,
2415299.10,19.13,0.99,17.82,14.32,241.93,0,0,0,0,0,
2415289.08,16.65,1.2,16.37,16.42,244.38,0,0,0,0,0,
2415279.06,63.1,4.9,56.58,64.06,257.34,0,0,0,0,0,
2415269.04,32.44,24.78,27.26,393.41,241.93,0,0,0,0,0,
2415259.02,42.77,25.25,40.49,401.26,259.2,0,0,0,0,0,
2415249.01,51.74,2.77,50.05,42.18,241.95,0,0,0,0,0,
2415238.98,172.46,13.97,172.62,220.5,241.93,0,0,0,0,0,
2415228.92,301.41,12.31,305.58,203.7,259.2,0,880.56,0,881.58,0,
2415218.89,177.37,3.19,174.6,48.32,241.94,0,778.06,291.02,764.57,291.02,
2415208.85,205.35,9.51,202.62,151.33,259.21,0,0,0,0,0,
2415198.83,11.15,0.89,8.44,12.44,241.93,0,0,0,0,0,
2415188.81,41.44,2.74,36.8,35.34,241.93,0,0,0,0,0,
2415178.79,63.87,4.76,56.5,67.7,259.2,0,0,0,0,0,
2415168.77,6.22,41.41,7.59,662.01,241.93,0,0,0,0,0,
2415158.75,43.88,6.39,42.25,99.94,259.2,0,0,0,0,0,
2415148.73,105.86,8.24,101.3,126.59,241.93,0,0,0,0,0,
2415138.70,266.93,15.83,271.99,251.37,241.93,0,0,0,0,0,
2415128.67,207.82,4.97,205.83,87.34,259.2,0,1342.38,100.35,1330.8,100.35,
2415118.63,324.71,12.16,322.99,194.62,241.93,0,326.4,190.67,318.41,190.67,
2415108.61,9.24,0.85,9.35,14.88,259.2,0,0,0,0,0,
2415098.58,40.66,3.58,40.72,50.7,241.93,0,0,0,0,0,
2415088.56,71.19,4.88,61.38,68.43,241.93,0,0,0,0,0,
2415078.54,7.82,44.55,7.8,712.16,259.2,0,0,0,0,0,
2415068.52,45.95,2.82,44.09,43.24,241.95,0,0,0,0,0,
2415058.46,103.83,8.82,102.05,136.63,259.2,0,0,0,0,0,
2415048.43,293.47,16.74,300.9,275.4,241.93,0,0,0,0,0,
2415038.39,172.77,2.65,171.45,41.58,241.93,0,1370.28,100.35,1354.56,100.35,
2415028.34,317.21,11.94,311.7,187.77,259.2,0,296.9,184.96,295.4,184.96,
2415018.33,12.27,0.73,8.94,9.74,241.95,0,0,0,0,0,
2415008.31,20.99,1.3,17.16,18.6,259.2,0,0,0,0,0,
2414998.28,64.46,4.85,58,65.68,241.95,0,0,0,0,0,
2414988.26,36.84,21.39,31.91,339.27,241.93,0,0,0,0,0,
2414978.24,31.79,28.57,29.21,456.15,259.2,0,0,0,0,0,
2414968.22,57.85,2.47,56.73,37.03,241.93,0,0,0,0,0,
2414958.19,160.52,13.79,157.79,216.29,259.2,0,0,0,0,0,
2414948.14,315.26,12.93,316.4,214.46,241.93,0,806.95,0,803.01,0,
2414938.12,142.55,2.14,136.77,32.66,241.93,0,861.05,291.02,855.84,291.02,
2414928.04,415.12,15.58,408,245.61,259.2,0,0,0,0,0,
2414916.51,57.93,2.17,54.7,33.21,241.93,0,0,0,0,0,
2414906.48,64.57,5.04,55.27,64.1,259.2,0,0,0,0,0,
2414896.46,34.03,26.92,28.13,425.98,241.93,0,0,0,0,0,
2414886.44,42.94,23.38,40.2,371.63,241.93,0,0,0,0,0,
2414876.42,55.23,2.99,54.25,45.58,259.2,0,0,0,0,0,
2414866.40,177.56,14.05,179.77,222.43,241.93,0,0,0,0,0,
2414856.34,298.3,11.95,302.98,198.36,259.23,0,940.74,0,934.61,0,
2414846.31,190.19,3.96,184.83,60.05,242.31,0,717.09,291.02,706.44,291.02,
2414836.25,194.03,8.39,191.99,134.13,241.93,0,0,0,0,0,
2414826.23,12.36,0.91,9.94,12.7,259.2,0,0,0,0,0,
2414816.20,50.62,4.73,49.58,68.84,241.93,0,0,0,0,0,
2414806.18,71.09,6.15,64.6,91.05,255.56,0,0,0,0,0,
2414796.16,10.57,44.67,11.7,714.21,246.07,0,0,0,0,0,
2414786.14,48.84,1.01,48.43,14.27,241.93,0,0,0,0,0,
2414776.12,106.93,10.08,102.43,156.74,259.2,0,0,0,0,0,
2414766.09,311.1,17.06,316.12,278.73,241.93,0,0,0,0,0,
2414756.06,161.33,1.45,160.71,23.7,252.6,0,1429.87,130.59,1415.18,130.56,
2414745.95,310.17,11.98,307.95,189.43,251.42,0,221.62,138.78,216.93,138.78,
2414735.94,10.16,0.74,10.53,11.59,241.93,0,0,0,0,0,
2414725.80,18.54,1.19,15.58,15.74,259.2,0,0,0,0,0,
2414715.77,63.01,4.85,55.18,64.19,241.93,0,0,0,0,0,
2414705.76,33.82,22.23,28.22,351.55,244.61,0,0,0,0,0,
2414695.74,35.52,27.83,31.47,442.37,257.03,0,0,0,0,0,
2414685.72,54.42,2.51,54.12,37.59,241.93,0,0,0,0,0,
2414675.69,162.2,13.9,162.88,218.58,259.2,0,0,0,0,0,
2414665.63,308.24,12.8,312.13,211.43,241.93,0,819.93,0,816.35,0,
2414655.60,148.85,2.74,142.81,40.39,241.95,0,851.24,291.02,839.33,291.02,
2414645.54,244.34,9.85,243.55,156.28,259.2,0,0,0,0,0,
2414635.52,14.17,1.05,12.95,17.62,241.93,0,0,0,0,0,
2414625.49,63.66,5.02,58.41,67.04,259.2,0,0,0,0,0,
2414615.47,38.69,23.1,34.75,364.88,241.93,0,0,0,0,0,
2414605.45,39.79,27.24,37.78,433.29,241.93,0,0,0,0,0,
2414595.44,52.37,2.56,48.88,38.64,259.2,0,0,0,0,0,
2414585.41,163.63,13.87,163.12,218.74,241.95,0,0,0,0,0,
2414575.35,309.65,12.78,311.76,210.45,259.2,0,850.29,0,843.62,0,
2414565.33,166.51,2.99,167.15,47.8,241.93,0,821.72,291.02,809.61,291.02,
2414555.28,220.19,9.12,218.82,147.82,241.95,0,0,0,0,0,
2414545.26,9.99,0.94,8.63,12.65,259.2,0,0,0,0,0,
2414535.24,40.93,2.84,37.32,37.56,241.93,0,0,0,0,0,
2414525.22,68.67,3.76,59.59,49.41,259.23,0,0,0,0,0,
2414515.20,8.9,36.28,5.43,579.5,241.93,0,0,0,0,0,
2414505.18,47.49,13.45,45.03,212.48,241.93,0,0,0,0,0,
2414495.15,100.56,5.63,96.16,85.88,259.23,0,0,0,0,0,
2414485.13,261.32,18.3,267,291.34,241.95,0,0,0,0,0,
2414475.10,211.08,5.07,208.98,88.7,259.2,0,1312.75,65.95,1302.37,65.95,
2414465.05,326.06,12.04,324.11,190.9,241.93,0,356.36,221.85,348.16,221.85,
2414455.03,11.01,0.67,8.66,9.9,241.93,0,0,0,0,0,
2414445.02,22.84,1.26,22.99,19.89,259.2,0,0,0,0,0,
2414434.99,61.17,4.81,57.04,64.21,241.93,0,0,0,0,0,
2414424.97,35.87,18.47,32.6,291.41,259.2,0,0,0,0,0,
2414414.95,30.7,31.6,27.82,503.43,241.93,0,0,0,0,0,
2414404.93,51.64,2.2,49.55,33.44,241.93,0,0,0,0,0,
2414394.90,150.94,13.74,149.59,215.13,259.2,0,0,0,0,0,
2414384.86,317.99,13.24,320.21,218.1,241.93,0,724.19,0,721.5,0,
2414374.83,132,1.3,131.1,20.48,259.2,0,944.26,291.02,936.9,291.02,
2414364.76,268.42,11.73,271.92,187.24,241.93,0,0,0,0,0,
2414354.75,20.02,1.28,18.11,20.4,241.93,0,0,0,0,0,
2414344.72,62.6,4.89,54.64,65.82,259.2,0,0,0,0,0,
2414334.70,42.32,18.68,36.78,292.02,241.95,0,0,0,0,0,
2414324.68,30.3,31.78,26.62,505.61,259.2,0,0,0,0,0,
2414314.66,49.46,2.18,50.45,33.08,241.93,0,0,0,0,0,
2414304.64,150.09,13.68,151.27,215.75,241.93,0,0,0,0,0,
2414294.58,316.57,13.32,319.8,219.38,259.2,0,714.52,0,711.09,0,
2414284.56,132.37,1.26,128.53,19.57,241.93,0,946.93,291.02,934.23,291.02,
2414274.48,267.58,10.79,267.05,172.17,259.2,0,0,0,0,0,
2414264.47,19.49,1.15,16.58,16.63,241.93,0,0,0,0,0,
2414254.44,34.77,2.61,33.52,34.63,241.93,0,0,0,0,0,
2414244.43,62,3.71,55.91,50.02,259.2,0,0,0,0,0,
2414234.41,15.88,32.34,13.21,516.25,241.93,0,0,0,0,0,
2414224.39,42.5,17.23,40.29,274.34,259.2,0,0,0,0,0,
2414214.37,69.86,3.88,67.77,58.66,241.93,0,0,0,0,0,
2414204.34,240.05,15.62,243.48,246.29,241.95,0,0,0,0,0,
2414194.29,248.65,9.59,250.42,161.16,259.2,0,1158.54,20.07,1153.22,20.07,
2414184.26,313.99,11.39,308.77,181.88,241.93,0,506.98,270.95,505.78,270.95,
2414174.23,40.49,1.37,38.96,20.16,259.21,0,0,0,0,0,
